test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-03,data\historical_csv\football-data\2122\SP2.csv:342,data\historical_csv\football-data\2122\SP2.csv,342,2022-03-13,SP2,Oviedo,Valladolid,away,0.3898485744784831,0.3784821604571512,2.8424,2.88,7.579769288340654,0.0093664140213319,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.1081055880976405,0.0113664140213319,0.0240257747097364,1.04464876572468,0.1519819110229054,0.4072548321484734,0.2,1.3228257810301347,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,8.29806620164534,6.198252340864018,0.3736217715341403,True,8.752950764842682,7.173358199145374,0.3770523437909702,8.52550848324401,0.45488456319734105,6.198252340864018,0.3736217715341403,1.0,2.1,model_agreement_0.625_kelly,home,12.73410782980051,True,0.3966159155284285,2.521330992649795,False,-2.1
2022-03,data\historical_csv\football-data\2122\SP2.csv:340,data\historical_csv\football-data\2122\SP2.csv,340,2022-03-13,SP2,Sp Gijon,Tenerife,home,0.3700701946201881,0.3583544469822608,2.8424,2.88,1.858668010237796,0.0097157476379272,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0518875211884224,0.0117157476379272,0.0262537966557905,1.04464876572468,0.1369519489462239,0.3865933720414716,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.610906047035243,2.5110921862539204,0.3606497754934348,True,4.7329457877342,3.153353222036892,0.362909348515469,4.671925917384721,0.1220397406989564,2.5110921862539204,0.3606497754934348,1.0,0.85,model_agreement_0.625_kelly,away,6.998798969320008,True,0.3764382175954124,2.656478416000732,False,-0.85
2022-03,data\historical_csv\football-data\2122\I2.csv:295,data\historical_csv\football-data\2122\I2.csv,295,2022-03-15,I2,Crotone,Frosinone,home,0.2980209107857554,0.2764918053676389,3.744,3.8,3.5185319296439976,0.0195291054181164,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.115790289981868,0.0215291054181164,0.0655293125795316,1.3201545586153456,0.0888164632655711,0.3934336639365122,0.2,1.4957264957264904,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,8.774927265973353,6.675113405192031,0.2849228456335257,True,9.299755394203736,7.219121223794667,0.2863758579695371,9.037341330088545,0.5248281282303822,6.675113405192031,0.2849228456335257,1.0,1.52,model_agreement_0.625_kelly,home,17.183185744017226,True,0.3129892781624392,3.194997623787634,True,4.17
2022-03,data\historical_csv\football-data\2122\I2.csv:292,data\historical_csv\football-data\2122\I2.csv,292,2022-03-15,I2,Cittadella,Reggina,home,0.5396805484843955,0.5319979241675219,1.931,1.95,2.728799156748485,0.0056826243168735,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0421231391233678,0.0076826243168736,0.0105296074369037,0.6580380034463774,0.291255094412418,0.3551303106235175,0.2,0.9839461418953864,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.850423799770598,3.750609938989276,0.5372895387829585,True,5.511113407942148,4.438008551355632,0.5408493451649696,5.680768603856373,0.3393103918284499,3.750609938989276,0.5372895387829585,1.0,2.52,model_agreement_0.625_kelly,draw,7.569675200405102,True,0.5570671942019942,1.7951155810431676,False,-2.52
2022-03,data\historical_csv\football-data\2122\E1.csv:451,data\historical_csv\football-data\2122\E1.csv,451,2022-03-19,E1,Huddersfield,Bournemouth,away,0.3956834532374101,0.3888004673499053,3.205,3.25,24.610549785644675,0.0048829858875047,5,0.0,IW,3.0-4.0,sportsbook,0.31201248049922,1.268165467625899,0.0068829858875047,0.0123406370611483,1.1647120903726331,0.1565653951658817,0.460857301946006,0.2,1.4040561622464809,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,21.34666282408345,19.246848963302128,0.3720650513675573,True,23.33733228641201,21.556233857950204,0.3792706204616231,22.34199755524773,1.9906694623285617,19.246848963302128,0.3720650513675573,1.0,5.46,model_agreement_0.625_kelly,away,32.10621623248646,True,0.4121878821606441,2.426078114567824,True,12.04
2022-03,data\historical_csv\football-data\2122\E1.csv:448,data\historical_csv\football-data\2122\E1.csv,448,2022-03-19,E1,Derby,Coventry,away,0.3849319591256835,0.37964665134076,3.107,3.15,17.956214571574126,0.0032853077849235,5,0.0,IW,3.0-4.0,sportsbook,0.321853878339234,1.1959835970034989,0.0052853077849235,0.0085347753207753,1.1336576304109105,0.1481726131563369,0.4363810526518518,0.2,1.3839716768587085,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,15.078889893036468,12.979076032255144,0.3636275379216451,True,16.74880717900633,15.022169794534925,0.3702033144336496,15.9138485360214,1.6699172859698628,12.979076032255144,0.3636275379216451,1.0,3.85,model_agreement_0.625_kelly,draw,20.50681647427961,True,0.3878558624856119,2.5782773878713683,False,-3.85
2022-03,data\historical_csv\football-data\2122\E1.csv:450,data\historical_csv\football-data\2122\E1.csv,450,2022-03-19,E1,Bristol City,West Brom,away,0.4640458126677398,0.4505516085471336,2.4210000000000003,2.45,9.07854442926106,0.0114942041206062,5,0.0,IW,2.0-3.0,sportsbook,0.413052457662123,1.1234549124685984,0.0134942041206062,0.0247695460379818,0.8841806779559216,0.2153385162544631,0.4103003412471688,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,8.391303848574264,6.291489987792941,0.4390396116802681,True,9.577339569371636,8.231929492833089,0.4470546447452833,8.98432170897295,1.1860357207973724,6.291489987792941,0.4390396116802681,1.0,2.77,model_agreement_0.625_kelly,draw,20.831584366779232,True,0.4990978288590632,2.003615207635742,False,-2.77
2022-03,data\historical_csv\football-data\2122\I1.csv:293,data\historical_csv\football-data\2122\I1.csv,293,2022-03-20,I1,Empoli,Verona,home,0.3590874588218956,0.3513918061975577,3.058,3.1,7.455614335213134,0.0056956526243379,5,0.0,BW,3.0-4.0,sportsbook,0.3270111183780249,1.0980894490773567,0.0076956526243379,0.0158614635081503,1.1177611075068703,0.1289438030831665,0.4013739956645898,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,9.334964920704628,7.2351510599233055,0.3506708667754195,True,9.61835377835978,7.918946915883596,0.3529069552514179,9.476659349532204,0.28338885765515087,7.2351510599233055,0.3506708667754195,1.0,2.2,model_agreement_0.625_kelly,draw,10.6028866762631,True,0.3616837366784274,2.7648464627788853,False,-2.2
2022-03,data\historical_csv\football-data\2122\SP2.csv:356,data\historical_csv\football-data\2122\SP2.csv,356,2022-03-26,SP2,Eibar,Lugo,home,0.5854352586387034,0.5744339290115107,1.784,1.8,2.479012935653513,0.0090013296271926,5,0.0,WH,1.5-2.0,sportsbook,0.5605381165919282,1.0444165014114468,0.0110013296271926,0.0153754484281031,0.5788580341578177,0.3427344420573655,0.3388839029422734,0.2,0.8968609865470878,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,6.049120884658845,3.9493070238775214,0.5826754878020041,True,5.548868632239734,4.557455341638828,0.5860843909284688,5.79899475844929,0.5002522524191111,3.9493070238775214,0.5826754878020041,1.0,3.15,model_agreement_0.625_kelly,home,3.270400975102916,True,0.5788699606227742,1.727503702082166,True,2.47
2022-03,data\historical_csv\football-data\2122\SP2.csv:355,data\historical_csv\football-data\2122\SP2.csv,355,2022-03-26,SP2,Ibiza,Sociedad B,home,0.5433938829374321,0.5374648394779583,1.8918,1.91,1.6775983324401444,0.0039290434594737,5,0.0,WH,1.5-2.0,sportsbook,0.528597103287874,1.027992547741034,0.0059290434594737,0.0072305625492773,0.637528756796933,0.2952769120138196,0.3464292266401592,0.2,0.9620467279839228,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,4.851818197642368,2.752004336861045,0.5431441184948782,True,4.340574258620777,3.2892538196304333,0.5459840036982262,4.596196228131573,0.5112439390215906,2.752004336861045,0.5431441184948782,1.0,1.93,model_agreement_0.625_kelly,draw,-3.1481687807559,False,0.5119559743061851,1.9532929591362296,False,-1.93
2022-03,data\historical_csv\football-data\2122\SP2.csv:363,data\historical_csv\football-data\2122\SP2.csv,363,2022-03-27,SP2,Almeria,Girona,away,0.2628433765751904,0.2551031311881025,4.675,4.75,19.26071383043793,0.0057402453870878,5,0.0,WH,4.0-5.0,sportsbook,0.213903743315508,1.228792785489015,0.0077402453870878,0.0218390338074422,1.5422291627406504,0.0690866406094473,0.4053647205874814,0.2,1.6042780748663166,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,19.315391738238507,17.215577877457186,0.2507285088287854,True,21.014582340141864,18.41656825182394,0.2532974721964148,20.164987039190187,1.6991906019033571,17.215577877457186,0.2507285088287854,1.0,2.93,model_agreement_0.625_kelly,away,36.08031776088247,True,0.2910808936061657,3.435471107743012,True,10.77
2022-03,data\historical_csv\football-data\2122\SP2.csv:362,data\historical_csv\football-data\2122\SP2.csv,362,2022-03-27,SP2,Malaga,Huesca,away,0.3248471922735175,0.3202506123306678,3.548,3.6,13.624917254920945,0.0025965799428497,5,0.0,WH,3.0-4.0,sportsbook,0.2818489289740699,1.1525578381864403,0.0045965799428497,0.007993234987432,1.266384064447333,0.1055256983279876,0.4113813076756414,0.2,1.4656144306651742,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,12.492394967650128,10.392581106868803,0.3111403075165411,True,13.53699992720847,11.565287844780237,0.3144455688973512,13.014697447429299,1.0446049595583418,10.392581106868803,0.3111403075165411,1.0,2.55,model_agreement_0.625_kelly,away,7.96445855417689,True,0.3042966701076011,3.286266654335698,True,6.5
2022-03,data\historical_csv\football-data\2122\SP2.csv:359,data\historical_csv\football-data\2122\SP2.csv,359,2022-03-27,SP2,Mirandes,Ponferradina,home,0.43005259638776,0.4143289447340609,2.519,2.55,4.369461178509937,0.0137236516536991,5,0.0,WH,2.0-3.0,sportsbook,0.3969829297340214,1.0833024903007675,0.0157236516536991,0.0319115656293472,0.9238619973704733,0.1849452356598536,0.3973092506731539,0.2,1.2306470821754625,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,7.301888583803694,5.202074723022371,0.4176342783764286,True,7.475379200106613,6.075508079577663,0.421101659704556,7.388633891955154,0.17349061630291907,5.202074723022371,0.4176342783764286,1.0,2.14,model_agreement_0.625_kelly,home,14.202491532963668,True,0.4533643967168069,2.2057312114533945,True,3.25
2022-03,data\historical_csv\football-data\2122\SP2.csv:364,data\historical_csv\football-data\2122\SP2.csv,364,2022-03-28,SP2,Las Palmas,Leganes,home,0.4592355315878979,0.445238213120961,2.274,2.3,1.2471696637065488,0.0119973184669368,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.04430159883088,0.0139973184669368,0.0261245431629685,0.8215403953283443,0.2108972734728192,0.377280540169544,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.320513883393542,2.2207000226122195,0.4495193492639059,True,4.137604363198344,2.873885852645408,0.4523917583669543,4.229059123295944,0.18290952019519846,2.2207000226122195,0.4495193492639059,1.0,1.09,model_agreement_0.625_kelly,home,4.29248026053024,True,0.4586300803013643,2.1804064821542086,True,1.39
2022-04,data\historical_csv\football-data\2122\SP2.csv:380,data\historical_csv\football-data\2122\SP2.csv,380,2022-04-09,SP2,Las Palmas,Amorebieta,home,0.5975611521825509,0.5765138277172466,1.7644,1.78,1.7200997624309933,0.0190473244653043,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0543368969108928,0.0210473244653043,0.0318751049925774,0.5678106892486476,0.3570793305977378,0.3393016096889902,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.854488352182807,3.681585591089001,0.587630841028616,True,5.577293939142547,3.568500752189752,0.5869899158478222,5.7158911456626775,0.2771944130402604,3.568500752189752,0.5869899158478222,1.0,2.92,model_agreement_0.625_kelly,home,3.473098868361957,True,0.5864492114507026,1.705177499559245,True,2.23
2022-04,data\historical_csv\football-data\2122\I2.csv:337,data\historical_csv\football-data\2122\I2.csv,337,2022-04-10,I2,Cosenza,Monza,away,0.5349767258899889,0.5210737378292015,2.372,2.4,23.598690613086596,0.0119029880607874,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.2689647938110535,0.0139029880607873,0.0222495437366655,0.863733481135479,0.2862000972439723,0.462077309779421,0.2,1.180438448566612,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,25.56421304964339,23.391310288549583,0.520199453155774,True,25.752894397887616,23.052340419508567,0.5187704064903397,25.6585537237655,0.1886813482442271,23.052340419508567,0.5187704064903397,1.0,10.5,model_agreement_0.625_kelly,away,32.36581526930393,True,0.5580346343562561,1.792003467945303,True,14.41
2022-04,data\historical_csv\football-data\2122\I2.csv:339,data\historical_csv\football-data\2122\I2.csv,339,2022-04-10,I2,Perugia,Pisa,home,0.3579563597658329,0.3489457540778616,3.058,3.1,6.707611597010077,0.0070106056879712,5,0.0,WH,3.0-4.0,sportsbook,0.3270111183780249,1.094630548163917,0.0090106056879712,0.0195850848761493,1.1177611075068703,0.1281327554968064,0.4001096971309851,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,9.860365959304644,7.687463198210837,0.3521499777573932,True,9.915828617140466,6.434254390376926,0.3480518456192836,9.888097288222555,0.055462657835821716,6.434254390376926,0.3480518456192836,1.0,1.95,model_agreement_0.625_kelly,draw,16.38110930800387,True,0.3805791671288551,2.627574198409614,False,-1.95
2022-04,data\historical_csv\football-data\2122\I2.csv:338,data\historical_csv\football-data\2122\I2.csv,338,2022-04-10,I2,Crotone,Ternana,home,0.3838945520637903,0.3748577965368875,2.8424,2.88,6.549580087644902,0.0070367555269027,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0911818747861175,0.0090367555269028,0.0183299176533599,1.04464876572468,0.1473750271042582,0.4010349699818675,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.590716489148752,7.417813728054945,0.377912375907877,True,9.515056841947334,6.278946121818918,0.3739056646559912,9.552886665548044,0.07565964720141771,6.278946121818918,0.3739056646559912,1.0,2.13,model_agreement_0.625_kelly,away,22.94607911982307,True,0.4325431998305062,2.311907805721727,False,-2.13
2022-04,data\historical_csv\football-data\2122\I2.csv:336,data\historical_csv\football-data\2122\I2.csv,336,2022-04-10,I2,Ascoli,Reggina,home,0.4596956825843141,0.4471964030731303,2.274,2.3,1.6924620588298245,0.0104992795111837,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0453479821967302,0.0124992795111837,0.0228396304532577,0.8215403953283443,0.2113201205866584,0.3776585728010505,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,5.212071233866389,3.0391684727725825,0.4531185948670738,True,4.709039323287945,2.1200596661066884,0.4490767795343302,4.960555278577167,0.5030319105784447,2.1200596661066884,0.4490767795343302,1.0,1.04,model_agreement_0.625_kelly,home,24.440500826705257,True,0.5472317538553442,1.8273793378304963,True,1.32
2022-04,data\historical_csv\football-data\2122\F2.csv:326,data\historical_csv\football-data\2122\F2.csv,326,2022-04-16,F2,Dijon,Ajaccio,away,0.3730242360379346,0.3668072954618717,3.156,3.2,15.764382447766724,0.0042169405760629,5,0.0,VC,3.0-4.0,sportsbook,0.3168567807351077,1.1772644889357218,0.0062169405760629,0.0113047361770726,1.1493054029836278,0.1391470806716848,0.4287187699222384,0.2,1.3941698352344822,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,13.810869972803966,11.637967211710158,0.3537324689851399,True,14.52900986387997,10.935861315918638,0.3515077988463835,14.169939918341967,0.7181398910760048,10.935861315918638,0.3515077988463835,1.0,3.17,model_agreement_0.625_kelly,away,26.303556182849206,True,0.4002013820749341,2.498741995380613,True,6.83
2022-04,data\historical_csv\football-data\2122\SP2.csv:409,data\historical_csv\football-data\2122\SP2.csv,409,2022-04-29,SP2,Las Palmas,Malaga,home,0.5890645570319245,0.5829845136878523,1.833,1.85,6.861061358983345,0.0040800433440721,5,0.0,WH,1.5-2.0,sportsbook,0.5455537370430987,1.0797553330395178,0.0060800433440721,0.0069263093414242,0.605953968857568,0.3469970523512174,0.3569460062468199,0.2,0.9274413529732684,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,10.77003081566692,8.597128054573112,0.5924556904232029,True,9.808050167193638,7.721154955402398,0.5876767864451848,10.28904049143028,0.9619806484732827,7.721154955402398,0.5876767864451848,1.0,5.79,model_agreement_0.625_kelly,home,0.7328970236230692,True,0.549552084144152,1.819663738619708,True,4.82
2022-04,data\historical_csv\football-data\2122\SP2.csv:410,data\historical_csv\football-data\2122\SP2.csv,410,2022-04-30,SP2,Oviedo,Mirandes,home,0.5605589059670222,0.5449196905116134,2.029,2.05,10.564205204806342,0.0136392154554087,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.137374020207088,0.0156392154554088,0.024331457961371,0.7075430608436777,0.3142262870589448,0.3966195641110902,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,14.39835625836098,12.225453497267171,0.5531072128992961,True,13.850137138411611,11.540093284224806,0.5497293902623204,14.124246698386296,0.5482191199493691,11.540093284224806,0.5497293902623204,1.0,7.01,model_agreement_0.625_kelly,home,-7.305703356834536,False,0.4568471988327524,2.188915686809521,True,7.21
2022-04,data\historical_csv\football-data\2122\SP2.csv:412,data\historical_csv\football-data\2122\SP2.csv,412,2022-04-30,SP2,Burgos,Almeria,away,0.4712492436083678,0.4639550268583929,2.274,2.3,5.5033731075985415,0.0052942167499749,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0716207799654285,0.0072942167499749,0.0112344302336423,0.8215403953283443,0.2220758496014588,0.3871502898922017,0.2,1.1433597185575906,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,7.203425294017988,5.030522532924181,0.4618756487815487,True,6.881160573091161,4.292180915909882,0.458628763922207,7.042292933554574,0.32226472092682723,4.292180915909882,0.458628763922207,1.0,2.11,model_agreement_0.625_kelly,away,11.378316675729996,True,0.4897903107991644,2.0416900415370693,True,2.69
2022-05,data\historical_csv\football-data\2122\SP2.csv:413,data\historical_csv\football-data\2122\SP2.csv,413,2022-05-01,SP2,Amorebieta,Fuenlabrada,home,0.4976514291514918,0.4874889311195417,2.176,2.2,6.077591411612282,0.00816249803195,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.0828895098336462,0.01016249803195,0.016402038764095,0.7774883289936962,0.2476569449365222,0.3869181780723181,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.891595357453468,5.421000355137569,0.4844715089850072,True,8.783801114027634,6.262451091642407,0.4883384700902684,9.33769823574055,1.1077942434258343,5.421000355137569,0.4844715089850072,1.0,2.88,model_agreement_0.625_kelly,home,26.47855171342661,True,0.581243344271262,1.7204498079092108,True,3.39
2022-05,data\historical_csv\football-data\2122\SP2.csv:422,data\historical_csv\football-data\2122\SP2.csv,422,2022-05-07,SP2,Huesca,Sp Gijon,away,0.2965403624382208,0.2894111037891269,3.744,3.8,8.355517258649115,0.0051292586490938,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.1102471169686985,0.0071292586490938,0.0172969999999997,1.3201545586153456,0.0879361865549913,0.391479111286264,0.2,1.4957264957264904,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,10.459687297004107,5.989092294688212,0.2830905242913681,True,10.093831375091922,5.755626189517371,0.2824669502925143,10.276759336048015,0.3658559219121855,5.755626189517371,0.2824669502925143,1.0,1.31,model_agreement_0.625_kelly,draw,5.727236984403494,True,0.2823911244241546,3.5411877835720813,False,-1.31
2022-05,data\historical_csv\football-data\2122\SP2.csv:452,data\historical_csv\football-data\2122\SP2.csv,452,2022-05-21,SP2,Ponferradina,Leganes,home,0.6233498811187735,0.6195013967297761,1.7644,1.78,9.3048264390017,0.0018484843889974,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.099838530245964,0.0038484843889974,0.0029654042536749,0.5678106892486476,0.3885650742907891,0.3539447256411133,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,13.728819614343992,9.258224612028094,0.6192372739289735,True,11.915563690225706,9.871138148177682,0.6227110527554846,12.82219165228485,1.8132559241182857,9.258224612028094,0.6192372739289735,1.0,7.57,model_agreement_0.625_kelly,away,-2.965467235921804,False,0.5499576783273532,1.8183217353040877,False,-7.57
2022-05,data\historical_csv\football-data\2122\SP2.csv:443,data\historical_csv\football-data\2122\SP2.csv,443,2022-05-21,SP2,Cartagena,Amorebieta,away,0.4102114589026323,0.3979339424616097,2.715,2.75,8.039065378327015,0.0102775164410225,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.1137241109206466,0.0122775164410225,0.0250541914858162,0.9987919533858988,0.1682734410150259,0.4097159043386393,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,10.794574006907004,6.323979004591107,0.3916168655786045,True,10.20660057134788,7.060706586616328,0.3943304110004285,10.500587289127441,0.5879734355591246,6.323979004591107,0.3916168655786045,1.0,2.3,model_agreement_0.625_kelly,home,-6.614842623350126,False,0.3439600640023936,2.9073142630681708,False,-2.3
2022-05,data\historical_csv\football-data\2122\SP2.csv:448,data\historical_csv\football-data\2122\SP2.csv,448,2022-05-21,SP2,Eibar,Tenerife,home,0.5038581329409396,0.4934907487140482,2.127,2.15,4.965482251478059,0.0083673842268913,5,0.0,WH,2.0-3.0,sportsbook,0.4701457451810061,1.0717062487653786,0.0103673842268913,0.0166066273021183,0.7547125362181001,0.2538730181307296,0.3802680494059732,0.2,1.0813352139163124,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,8.799201964687699,4.3286069623718015,0.490496506640206,True,7.663838021493885,5.19926472295833,0.4945898670566918,8.231519993090792,1.1353639431938136,4.3286069623718015,0.490496506640206,1.0,2.4,model_agreement_0.625_kelly,home,0.3090589544183952,True,0.4715987727053051,2.120446570001752,True,2.7
2022-10,data\historical_csv\football-data\2223\I2.csv:72,data\historical_csv\football-data\2223\I2.csv,72,2022-10-07,I2,Genoa,Cagliari,home,0.5392195506503745,0.5291989829196576,1.8918,1.91,0.1138635887408145,0.0080205677307168,5,0.0,WH,1.5-2.0,sportsbook,0.528597103287874,1.0200955459203784,0.0100205677307169,0.0148744008280912,0.637528756796933,0.2907577238035918,0.3437679697667341,0.2,0.9620467279839228,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,2.521279017784068,2.521279017784068,0.5419245111416856,True,2.1113559543420424,2.1113559543420424,0.5397576697026221,2.3163174860630553,0.40992306344202545,2.1113559543420424,0.5397576697026221,1.0,1.48,model_agreement_0.625_kelly,draw,4.215892161043455,True,0.5508821871288903,1.8152701673144305,False,-1.48
2022-10,data\historical_csv\football-data\2223\SP2.csv:93,data\historical_csv\football-data\2223\SP2.csv,93,2022-10-08,SP2,Las Palmas,Ibiza,draw,0.257105935562417,0.252704318969331,3.94,4.0,-0.4344983260835877,0.002401616593086,4,0.0,B365,3.0-4.0,sportsbook,0.2538071065989847,1.012997386115923,0.004401616593086,0.0093409612960996,1.3711807233098423,0.0661034621014257,0.3525387026917287,0.25,1.522842639593902,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.164422212863621,3.164422212863621,0.2618386350580295,True,3.235692484072694,3.235692484072694,0.2620195240712505,3.2000573484681576,0.07127027120907314,3.164422212863621,0.2618386350580295,0.5,0.34,model_agreement_0.625_kelly,draw,-3.606123324477484,False,0.2446545093287373,4.087396560740763,True,1.0
2022-10,data\historical_csv\football-data\2223\I2.csv:82,data\historical_csv\football-data\2223\I2.csv,82,2022-10-14,I2,Venezia,Frosinone,home,0.343865160521059,0.3411624678312342,2.96,3.0,0.9840904780453296,0.0007026926898248,5,0.0,WH,2.0-3.0,sportsbook,0.3378378378378378,1.017840875142335,0.0027026926898248,0.0020435123138384,1.085189268335969,0.1182432486201737,0.3731587819520786,0.2,1.3513513513513598,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.390906399864931,2.390906399864931,0.345915224323868,True,2.5832867033148688,2.5832867033148688,0.3465651577814692,2.4870965515899,0.19238030344993762,2.390906399864931,0.345915224323868,1.0,0.76,model_agreement_0.625_kelly,away,10.83706197221086,True,0.3744495336899016,2.6705868482350543,False,-0.76
2022-10,data\historical_csv\football-data\2223\B1.csv:113,data\historical_csv\football-data\2223\B1.csv,113,2022-10-18,B1,Seraing,Cercle Brugge,away,0.4912235605170387,0.4863664058601483,2.47,2.5,20.132502247456618,0.0028571546568904,5,0.0,IW,2.0-3.0,sportsbook,0.4048582995951417,1.2133221944770856,0.0048571546568904,0.0058164039483023,0.9042181506398858,0.2413005864070368,0.4441732594414568,0.2,1.2145748987854257,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,22.02632075675835,22.02632075675835,0.4940336872743253,True,20.73903450525505,20.73903450525505,0.488822002045567,21.3826776310067,1.2872862515033,20.73903450525505,0.488822002045567,1.0,8.82,model_agreement_0.625_kelly,away,18.18359930360509,True,0.4784761105409113,2.089968502020952,True,12.97
2022-10,data\historical_csv\football-data\2223\B1.csv:116,data\historical_csv\football-data\2223\B1.csv,116,2022-10-19,B1,Mechelen,Standard,draw,0.2744976098153741,0.2654818008780744,3.8224,3.88,1.477763567635182,0.0070158089372996,5,0.0,PS,3.0-4.0,sportsbook,0.2616157388028464,1.049239663758286,0.0090158089372996,0.0255587250541761,1.340878497589408,0.0753489377943533,0.3680679426411224,0.2,1.506906655504392,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.8162004163947016,3.8162004163947016,0.2715995197163947,True,3.915162094186497,3.915162094186497,0.2718584190408813,3.8656812552905992,0.09896167779179521,3.8162004163947016,0.2715995197163947,1.0,0.85,model_agreement_0.625_kelly,home,3.2245141291396218,True,0.2700515752645971,3.702996359196193,False,-0.85
2022-10,data\historical_csv\football-data\2223\SP1.csv:95,data\historical_csv\football-data\2223\SP1.csv,95,2022-10-19,SP1,Cadiz,Betis,home,0.261373581783174,0.2588471928183051,3.94,4.0,1.9857939704122085,0.0005263889648688,5,0.0,B365,3.0-4.0,sportsbook,0.2538071065989847,1.0298119122257057,0.0025263889648688,0.0020139333182707,1.3711807233098423,0.0683161492541655,0.3583904169235368,0.2,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,2.9613627995443355,2.9613627995443355,0.2613232558364069,True,2.8316470829756524,2.8316470829756524,0.2609940281293798,2.8965049412599937,0.12971571656868308,2.8316470829756524,0.2609940281293798,1.0,0.6,model_agreement_0.625_kelly,draw,7.287956045724475,True,0.2723044569688438,3.6723600161800394,False,-0.6
