test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,direct_predicted_clv_pct,direct_lower_clv_pct,predicted_positive_clv_probability,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-02,data\historical_csv\football-data\2122\B1.csv:235:away,data\historical_csv\football-data\2122\B1.csv:235,data\historical_csv\football-data\2122\B1.csv,235,2022-02-12,B1,Eupen,Gent,away,0.5487808885282728,0.5413274488873124,1.98,2.0,7.182834879687872,0.0054534396409603,5,0.0,WH,1.5-2.0,sportsbook,0.5050505050505051,1.08658615928598,0.0074534396409603,0.0099373716449663,0.6830968447064438,0.3011604636138805,0.3748704933888618,0.2,1.0101010101010166,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,0.2061899695591947,0.2450291419125324,0.5487808885282728,0.9994680744697002,0.5487808885282728,0.0,0.3425909189690781,0.0146667463706659,14.28571428571428,0.1166982922201138,0.1010323753591988,0.0505161876795994,0.0505161876795993,away,5.416521227882464,5.416521227882464,0.8115409342455021,0.5324066728680932,0.5533302770082951,0.5444783761474957,0.5769418690257264,,,0.0,lower_clv,True,6.435640074802063,6.435640074802063,0.5375537377515256,0.5479445426289501,,,0.5533302770082951,0.6586238406478124,5.9260806513422635,1.0191188469195982,5.416521227882464,0.5324066728680932,0.5324066728680932,1.0,2.76,model_agreement_0.5_kelly,away,22.04882216367352,True,0.6164081927458258,1.6223016043077598,True,2.7
2022-02,data\historical_csv\football-data\2122\B1.csv:236:home,data\historical_csv\football-data\2122\B1.csv:236,data\historical_csv\football-data\2122\B1.csv,236,2022-02-12,B1,Mechelen,Oostende,home,0.5235819655100769,0.5080483258930739,1.931,1.95,-1.8958682700474292,0.0135336396170029,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0110367753999585,0.0155336396170029,0.0258481775700933,0.6580380034463774,0.2741380746073953,0.344536831224781,0.2,0.9839461418953864,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5235819655100769,0.2408061500103885,0.2356118844795346,1.0222340505857184,0.5235819655100769,0.0,0.2879700810305422,0.0169657785961257,6.557377049180313,0.0652014652014651,0.0421514290589076,0.0210757145294538,0.0210757145294538,home,1.3764990021594814,1.3764990021594814,0.5844232328232405,0.5249948161686147,0.5272924993501394,0.5263204457977926,0.5769418690257264,,,0.0,lower_clv,True,1.6383514975138125,1.6383514975138125,0.526350862234665,0.5269710468881553,,,0.5272924993501394,0.6586238406478124,1.507425249836647,0.2618524953543311,1.3764990021594814,0.5249948161686147,0.5249948161686147,1.0,0.74,model_agreement_0.5_kelly,home,0.5142363785761939,True,0.5205294478434811,1.921120897468786,True,0.69
2022-02,data\historical_csv\football-data\2122\B1.csv:240:home,data\historical_csv\football-data\2122\B1.csv:240,data\historical_csv\football-data\2122\B1.csv,240,2022-02-13,B1,St. Gilloise,St Truiden,home,0.6812181510308626,0.6642446755720056,1.6076,1.62,6.783974044955632,0.0149734754588569,5,0.0,WH,1.5-2.0,sportsbook,0.6220452848967404,1.0951262995972149,0.0169734754588569,0.0219804411203637,0.4747423835929091,0.4640581692939071,0.323403128767146,0.2,0.771336153271962,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6812181510308626,0.2014036272612985,0.1173782217078388,0.8357048231648554,0.6812181510308626,0.0,0.5638399293230237,0.0149734754588569,10.95890410958904,0.0709180358303165,0.1048118062271874,0.0524059031135937,0.0524059031135937,home,7.010515061554969,7.010515061554969,0.8532036092424651,0.6656538632841189,0.6893919240879278,0.6793493444513148,0.5769418690257264,,,0.0,lower_clv,True,8.575148843508341,8.575148843508341,0.6753865939506615,0.6846108382752083,,,0.6893919240879278,0.6586238406478124,7.792831952531655,1.564633781953372,7.010515061554969,0.6656538632841189,0.6656538632841189,1.0,5.77,model_agreement_0.5_kelly,away,4.335118732199472,True,0.6490116865650626,1.5408043039911443,False,-5.77
2022-02,data\historical_csv\football-data\2122\B1.csv:241:home,data\historical_csv\football-data\2122\B1.csv:241,data\historical_csv\football-data\2122\B1.csv,241,2022-02-13,B1,Club Brugge,Charleroi,home,0.5642321228515467,0.5563133223968574,1.8624,1.88,3.607793163190709,0.0059188004546893,5,0.0,WH,1.5-2.0,sportsbook,0.5369415807560138,1.0508259055987204,0.0079188004546892,0.0104900097229072,0.6218659785549815,0.3183578884575628,0.3508767612092316,0.2,0.9450171821305808,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5642321228515467,0.2280180752520976,0.2077498018963556,0.9864525523991612,0.5642321228515467,0.0,0.356482320955191,0.0153695572261163,9.941520467836252,0.0728505661316412,0.0684362399869482,0.0342181199934741,0.0342181199934741,home,3.949339669423489,3.949339669423489,0.7272108923005902,0.5581472276064405,0.5692797162545468,0.5645700264139866,0.5769418690257264,,,0.0,lower_clv,True,4.6556150056353385,4.6556150056353385,0.5619395135611863,0.5667739460502208,,,0.5692797162545468,0.6586238406478124,4.302477337529414,0.7062753362118497,3.949339669423489,0.5581472276064405,0.5581472276064405,1.0,2.29,model_agreement_0.5_kelly,home,20.62235760609168,True,0.6476715936753205,1.54399237169772,True,1.97
2022-02,data\historical_csv\football-data\2122\B1.csv:239:home,data\historical_csv\football-data\2122\B1.csv:239,data\historical_csv\football-data\2122\B1.csv,239,2022-02-13,B1,Genk,Standard,home,0.5631690651038209,0.5510857689691911,1.8624,1.88,2.634213612822145,0.0100832961346298,5,0.0,WH,1.5-2.0,sportsbook,0.5369415807560138,1.048846066849356,0.0120832961346297,0.0179045632287543,0.6218659785549815,0.3171593958899117,0.3502156817626817,0.2,0.9450171821305808,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5631690651038209,0.2336537558747004,0.2031771790214786,0.9868692823022986,0.5631690651038209,0.0,0.3599918860823423,0.0182963846460398,9.302325581395344,0.0728505661316412,0.0673731822392225,0.0336865911196112,0.0336865911196112,home,3.869262397269937,3.869262397269937,0.7235811659624428,0.5577172594355131,0.5681828345342632,0.5637552878934151,0.5769418690257264,,,0.0,lower_clv,True,4.56368604050017,4.56368604050017,0.5614459087226169,0.5658830086748428,,,0.5681828345342632,0.6586238406478124,4.216474218885054,0.6944236432302331,3.869262397269937,0.5577172594355131,0.5577172594355131,1.0,2.24,model_agreement_0.5_kelly,home,5.818652169932315,True,0.5681843436959425,1.7599921770022209,True,1.93
2022-02,data\historical_csv\football-data\2122\G1.csv:150:draw,data\historical_csv\football-data\2122\G1.csv:150,data\historical_csv\football-data\2122\G1.csv,150,2022-02-13,G1,Panathinaikos,Lamia,draw,0.2240800675090835,0.2179129403039331,4.675,4.75,1.8742995920887573,0.0041671272051503,5,0.0,BW,4.0-5.0,sportsbook,0.213903743315508,1.0475743156049655,0.0061671272051503,0.0185965992043511,1.5422291627406504,0.0502118766548754,0.3455828149014023,0.2,1.6042780748663166,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,0.6762378765669073,0.2240800675090835,0.0996820559240091,0.8295633031497411,0.6762378765669073,-0.4521578090578237,0.5765558206428981,0.0041671272051503,3.036876355748364,0.0676691729323308,0.0268969689175342,0.0206722765186321,0.0062246923989021,home,3.63131182891774,3.63131182891774,0.6775834902539448,0.2216712552490219,0.2186701001459407,0.2199397632146141,0.5769418690257264,,,0.0,lower_clv,True,3.819562843736191,3.819562843736191,0.222073931216548,0.2198320869239083,,,0.2186701001459407,0.6586238406478124,3.7254373363269657,0.18825101481845108,3.63131182891774,0.2216712552490219,0.2216712552490219,1.0,0.49,model_agreement_0.5_kelly,home,9.116074316959732,True,0.2334033675229085,4.284428329432094,False,-0.49
2022-02,data\historical_csv\football-data\2122\SP2.csv:299:away,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.0145476189519564,5,0.0,WH,2.0-3.0,sportsbook,0.413052457662123,1.1417879088894607,0.0165476189519565,0.0308461713497584,0.8841806779559216,0.2224238226829722,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2574500703204264,0.2709316277838856,0.471618301895688,1.057609548677693,0.471618301895688,0.0,0.2141682315752615,0.0145476189519564,20.09803921568629,0.0640772438007459,0.0880340577216314,0.0440170288608157,0.0440170288608157,away,8.221300710900179,8.221300710900179,0.8899186411434444,0.4470107423002898,0.4735320433762118,0.4623119913120262,0.5769418690257264,,,0.0,lower_clv,True,9.329945180897536,9.329945180897536,0.4515900255303491,0.466041561595554,,,0.4735320433762118,0.6586238406478124,8.775622945898856,1.1086444699973566,8.221300710900179,0.4470107423002898,0.4470107423002898,1.0,2.89,model_agreement_0.5_kelly,away,4.103390313713096,True,0.4300016122003845,2.325572676071715,True,4.11
2022-02,data\historical_csv\football-data\2122\SP2.csv:303:home,data\historical_csv\football-data\2122\SP2.csv:303,data\historical_csv\football-data\2122\SP2.csv,303,2022-02-19,SP2,Sociedad B,Malaga,home,0.4319217041276469,0.4234469909037365,2.764,2.8,17.040748285792784,0.0064747132239103,5,0.0,WH,2.0-3.0,sportsbook,0.361794500723589,1.193831590208816,0.0084747132239103,0.0149904789734689,1.016678905905423,0.1865563584965305,0.439125685589302,0.2,1.302460202604916,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4319217041276469,0.2958729716348406,0.2722053242375124,1.0771177152137024,0.4319217041276469,0.0,0.1597163798901344,0.0113198122699518,24.99999999999998,0.072340813720124,0.0988719380706498,0.0494359690353249,0.0494359690353249,home,13.80387511513342,13.80387511513342,0.9685665896932778,0.4117361617768937,0.4324434648179354,0.4236830718958744,0.5769418690257264,,,0.0,lower_clv,True,14.706481340379106,14.706481340379106,0.4150017414630214,0.4264892762865514,,,0.4324434648179354,0.6586238406478124,14.255178227756264,0.9026062252456857,13.80387511513342,0.4117361617768937,0.4117361617768937,1.0,3.91,model_agreement_0.5_kelly,home,19.841861166643305,True,0.4335812632657138,2.306372725767822,True,6.9
2022-02,data\historical_csv\football-data\2122\SP2.csv:300:home,data\historical_csv\football-data\2122\SP2.csv:300,data\historical_csv\football-data\2122\SP2.csv,300,2022-02-19,SP2,Zaragoza,Las Palmas,home,0.3794501867216367,0.3713135615228519,2.8326,2.87,5.178279436963051,0.0061366251987847,5,0.0,WH,2.0-3.0,sportsbook,0.3530325496010731,1.0748305989077085,0.0081366251987847,0.0161724131744506,1.041195017798159,0.1439824442030849,0.3950816439171493,0.2,1.3203417355080127,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.3794501867216367,0.3106979180874614,0.3098518951909018,1.093926101547956,0.3794501867216367,0.0,0.0695982915307348,0.0065944833564702,13.438735177865624,0.0739222518275601,0.055002066612215,0.0278102498222221,0.0271918167899928,home,5.998722633552223,5.998722633552223,0.8228524930660598,0.3742099930577993,0.3781756146714248,0.3764979262034131,0.5769418690257264,,,0.0,lower_clv,True,6.538727705216396,6.538727705216396,0.3761163867302703,0.3774726433456428,,,0.3781756146714248,0.6586238406478124,6.268725169384309,0.5400050716641731,5.998722633552223,0.3742099930577993,0.3742099930577993,1.0,1.64,model_agreement_0.5_kelly,home,11.184385336083324,True,0.3925170703102567,2.5476598997581723,True,3.01
2022-02,data\historical_csv\football-data\2122\I2.csv:232:draw,data\historical_csv\football-data\2122\I2.csv:232,data\historical_csv\football-data\2122\I2.csv,232,2022-02-19,I2,Ascoli,Alessandria,draw,0.3208522091227121,0.3097738524061922,3.205,3.25,-0.7174803038153765,0.0090783567165198,5,0.0,WH,3.0-4.0,sportsbook,0.31201248049922,1.0283313302382924,0.0110783567165198,0.0282945121099284,1.1647120903726331,0.1029461400989245,0.3737004471879913,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,0.4158507098275497,0.3208522091227121,0.2632970810497382,1.0809787782015805,0.4158507098275497,-0.0949985007048375,0.1525536287778114,0.0090783567165198,3.833865814696491,0.06993006993007,0.0332705097763069,0.0166352548881533,0.0166352548881535,home,2.16377002559899,2.16377002559899,0.4623807702002752,0.31876371302839,0.3177338321428541,0.318169531625415,0.5769418690257264,,,0.0,lower_clv,True,2.560491617177796,2.560491617177796,0.320001533906951,0.3185079714616377,,,0.3177338321428541,0.6586238406478124,2.362130821388393,0.3967215915788058,2.16377002559899,0.31876371302839,0.31876371302839,1.0,0.49,model_agreement_0.5_kelly,home,1.8498468996508863,True,0.3177842336962586,3.146789217226585,False,-0.49
