date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved,month,monthly_cumulative_profit,monthly_drawdown
2024-08-13,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-14,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-15,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-16,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-17,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-18,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-19,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-20,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-21,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-22,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-23,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-24,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-25,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-26,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-27,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-28,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-29,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-30,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-08-31,0,0.0,0.0,7.37,3.57,100.0,2024-08,0.0,0.0
2024-09-01,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-02,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-03,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-04,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-05,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-06,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-07,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-08,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-09,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-10,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-11,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-12,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-13,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-14,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-15,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-16,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-17,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-18,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-19,0,0.0,0.0,7.37,3.57,100.0,2024-09,0.0,0.0
2024-09-20,1,0.78,-0.78,6.59,4.35,99.22,2024-09,-0.78,0.78
2024-09-21,1,0.9,2.06,8.65,2.29,99.1,2024-09,1.28,0.0
2024-09-22,2,1.38,0.49,9.14,1.8,98.62,2024-09,1.77,0.0
2024-09-23,0,0.0,0.0,9.14,1.8,100.0,2024-09,1.77,0.0
2024-09-24,0,0.0,0.0,9.14,1.8,100.0,2024-09,1.77,0.0
2024-09-25,0,0.0,0.0,9.14,1.8,100.0,2024-09,1.77,0.0
2024-09-26,0,0.0,0.0,9.14,1.8,100.0,2024-09,1.77,0.0
2024-09-27,0,0.0,0.0,9.14,1.8,100.0,2024-09,1.77,0.0
2024-09-28,1,1.37,-1.37,7.77,3.17,98.63,2024-09,0.4,1.37
2024-09-29,0,0.0,0.0,7.77,3.17,100.0,2024-09,0.4,1.37
2024-09-30,0,0.0,0.0,7.77,3.17,100.0,2024-09,0.4,1.37
2024-10-01,0,0.0,0.0,7.77,3.17,100.0,2024-10,0.0,0.0
2024-10-02,0,0.0,0.0,7.77,3.17,100.0,2024-10,0.0,0.0
2024-10-03,0,0.0,0.0,7.77,3.17,100.0,2024-10,0.0,0.0
2024-10-04,1,0.66,-0.66,7.11,3.83,99.34,2024-10,-0.66,0.66
2024-10-05,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-06,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-07,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-08,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-09,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-10,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-11,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-12,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-13,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-14,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-15,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-16,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-17,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-18,0,0.0,0.0,7.11,3.83,100.0,2024-10,-0.66,0.66
2024-10-19,1,0.87,1.53,8.64,2.3,99.13,2024-10,0.87,0.0
2024-10-20,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-21,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-22,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-23,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-24,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-25,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-26,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-27,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-28,0,0.0,0.0,8.64,2.3,100.0,2024-10,0.87,0.0
2024-10-29,2,3.46,-1.11,7.53,3.41,96.54,2024-10,-0.24,1.11
2024-10-30,0,0.0,0.0,7.53,3.41,100.0,2024-10,-0.24,1.11
2024-10-31,0,0.0,0.0,7.53,3.41,100.0,2024-10,-0.24,1.11
2024-12-01,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-02,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-03,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-04,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-05,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-06,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-07,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-08,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-09,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-10,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-11,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-12,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-13,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-14,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-15,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-16,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-17,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-18,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-19,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-20,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-21,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-22,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-23,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-24,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-25,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-26,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-27,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-28,0,0.0,0.0,7.53,3.41,100.0,2024-12,0.0,0.0
2024-12-29,1,1.34,3.97,11.5,0.0,98.66,2024-12,3.97,0.0
2024-12-30,0,0.0,0.0,11.5,0.0,100.0,2024-12,3.97,0.0
2024-12-31,0,0.0,0.0,11.5,0.0,100.0,2024-12,3.97,0.0
2025-03-01,1,0.6,-0.6,10.9,0.6,99.4,2025-03,-0.6,0.6
2025-03-02,1,0.75,-0.75,10.15,1.35,99.25,2025-03,-1.35,1.35
2025-03-03,0,0.0,0.0,10.15,1.35,100.0,2025-03,-1.35,1.35
2025-03-04,0,0.0,0.0,10.15,1.35,100.0,2025-03,-1.35,1.35
2025-03-05,0,0.0,0.0,10.15,1.35,100.0,2025-03,-1.35,1.35
2025-03-06,0,0.0,0.0,10.15,1.35,100.0,2025-03,-1.35,1.35
2025-03-07,0,0.0,0.0,10.15,1.35,100.0,2025-03,-1.35,1.35
2025-03-08,1,0.59,1.76,11.91,0.0,99.41,2025-03,0.41,0.0
2025-03-09,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-10,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-11,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-12,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-13,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-14,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-15,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-16,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-17,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-18,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-19,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-20,0,0.0,0.0,11.91,0.0,100.0,2025-03,0.41,0.0
2025-03-21,1,0.84,-0.84,11.07,0.84,99.16,2025-03,-0.43,0.84
2025-03-22,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-23,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-24,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-25,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-26,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-27,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-28,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-29,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-30,0,0.0,0.0,11.07,0.84,100.0,2025-03,-0.43,0.84
2025-03-31,1,0.4,0.94,12.01,0.0,99.6,2025-03,0.51,0.0
2025-04-01,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-02,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-03,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-04,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-05,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-06,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-07,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-08,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-09,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-10,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-11,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-12,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-13,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-14,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-15,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-16,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-17,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-18,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-19,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-20,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-21,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-22,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-23,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-24,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-25,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-26,0,0.0,0.0,12.01,0.0,100.0,2025-04,0.0,0.0
2025-04-27,1,0.43,-0.43,11.58,0.43,99.57,2025-04,-0.43,0.43
2025-04-28,0,0.0,0.0,11.58,0.43,100.0,2025-04,-0.43,0.43
2025-04-29,0,0.0,0.0,11.58,0.43,100.0,2025-04,-0.43,0.43
2025-04-30,0,0.0,0.0,11.58,0.43,100.0,2025-04,-0.43,0.43
2025-05-01,1,0.43,-0.43,11.15,0.86,99.57,2025-05,-0.43,0.43
2025-05-02,0,0.0,0.0,11.15,0.86,100.0,2025-05,-0.43,0.43
2025-05-03,1,0.34,0.67,11.82,0.19,99.66,2025-05,0.24,0.0
2025-05-04,2,1.15,0.92,12.74,0.0,98.85,2025-05,1.16,0.0
2025-05-05,1,0.36,-0.36,12.38,0.36,99.64,2025-05,0.8,0.36
2025-05-06,0,0.0,0.0,12.38,0.36,100.0,2025-05,0.8,0.36
2025-05-07,0,0.0,0.0,12.38,0.36,100.0,2025-05,0.8,0.36
2025-05-08,0,0.0,0.0,12.38,0.36,100.0,2025-05,0.8,0.36
2025-05-09,2,1.27,0.19,12.57,0.17,98.73,2025-05,0.99,0.17
2025-05-10,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-11,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-12,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-13,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-14,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-15,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-16,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-17,0,0.0,0.0,12.57,0.17,100.0,2025-05,0.99,0.17
2025-05-18,2,0.75,0.16,12.73,0.01,99.25,2025-05,1.15,0.01
2025-05-19,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-20,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-21,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-22,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-23,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-24,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-25,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-26,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-27,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-28,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-29,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-30,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-05-31,0,0.0,0.0,12.73,0.01,100.0,2025-05,1.15,0.01
2025-10-01,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-02,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-03,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-04,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-05,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-06,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-07,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-08,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-09,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-10,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-11,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-12,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-13,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-14,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-15,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-16,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-17,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-18,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-19,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-20,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-21,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-22,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-23,0,0.0,0.0,12.73,0.01,100.0,2025-10,0.0,0.0
2025-10-24,1,0.74,1.54,14.27,0.0,99.26,2025-10,1.54,0.0
2025-10-25,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-10-26,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-10-27,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-10-28,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-10-29,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-10-30,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-10-31,0,0.0,0.0,14.27,0.0,100.0,2025-10,1.54,0.0
2025-11-01,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-02,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-03,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-04,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-05,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-06,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-07,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-08,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-09,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-10,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-11,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-12,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-13,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-14,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-15,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-16,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-17,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-18,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-19,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-20,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-21,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-22,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-23,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-24,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-25,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-26,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-27,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-28,0,0.0,0.0,14.27,0.0,100.0,2025-11,0.0,0.0
2025-11-29,1,0.91,-0.91,13.36,0.91,99.09,2025-11,-0.91,0.91
2025-11-30,0,0.0,0.0,13.36,0.91,100.0,2025-11,-0.91,0.91
2025-12-01,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-02,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-03,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-04,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-05,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-06,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-07,0,0.0,0.0,13.36,0.91,100.0,2025-12,0.0,0.0
2025-12-08,1,0.82,2.57,15.93,0.0,99.18,2025-12,2.57,0.0
2025-12-09,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-10,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-11,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-12,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-13,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-14,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-15,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-16,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-17,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-18,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-19,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-20,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-21,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-22,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-23,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-24,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-25,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-26,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-27,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-28,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-29,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-30,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2025-12-31,0,0.0,0.0,15.93,0.0,100.0,2025-12,2.57,0.0
2026-01-01,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-02,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-03,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-04,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-05,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-06,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-07,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-08,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-09,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-10,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-11,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-12,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-13,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-14,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-15,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-16,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-17,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-18,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-19,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-20,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-21,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-22,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-23,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-24,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-25,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-26,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-27,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-28,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-29,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-30,0,0.0,0.0,15.93,0.0,100.0,2026-01,0.0,0.0
2026-01-31,1,1.49,2.34,18.27,0.0,98.51,2026-01,2.34,0.0
2026-02-01,0,0.0,0.0,18.27,0.0,100.0,2026-02,0.0,0.0
2026-02-02,0,0.0,0.0,18.27,0.0,100.0,2026-02,0.0,0.0
2026-02-03,0,0.0,0.0,18.27,0.0,100.0,2026-02,0.0,0.0
2026-02-04,0,0.0,0.0,18.27,0.0,100.0,2026-02,0.0,0.0
