test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,predicted_closing_probability,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2022-01,data\historical_csv\football-data\2122\F1.csv:205,data\historical_csv\football-data\2122\F1.csv,205,2022-01-16,F1,Troyes,Lyon,away,0.5746722238604532,0.5628220181541508,1.784,1.8,0.4074480387004975,0.009850205706302424,5,0.0,BW,1.5-2.0,sportsbook,0.5605381165919282,1.0252152473670486,0.011850205706302464,0.017140563433068124,0.5788580341578177,0.3302481648767189,0.3326536337889633,0.2,0.8968609865470878,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,3.0406999854383665,2.129850960616708,0.5775823990215155,0.27,0.5724767430527842,0.5626257011262819,0.5724767430527842,0.0,0.4580966932612116,0.5746722238604532,0.0,lower_clv,True,0.5391468115480664,1.8547823683287186,-3.816208819824951,False,away,True,0.21
2022-02,data\historical_csv\football-data\2122\T1.csv:234,data\historical_csv\football-data\2122\T1.csv,234,2022-02-05,T1,Trabzonspor,Kasimpasa,draw,0.26564332533864243,0.25980115161017603,3.9497999999999998,4.01,2.6162588629873307,0.003842173728466392,5,0.0,PS,3.0-4.0,sportsbook,0.25317737606967444,1.04923800642257,0.005842173728466404,0.014463656196022936,1.3736649447197489,0.07056637629697182,0.36490492381647655,0.2,1.5241278039394457,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.717039291920421,3.717039291920421,0.26258807861643735,0.13,0.26258807861643735,0.2541881797302718,0.26258807861643735,0.0,0.32723232660328583,0.26564332533864243,0.0,lower_clv,True,0.2545153929390004,3.9290354443892896,0.5284899030463697,True,home,False,-0.13
2022-02,data\historical_csv\football-data\2122\SP2.csv:284,data\historical_csv\football-data\2122\SP2.csv,284,2022-02-06,SP2,Fuenlabrada,Valladolid,home,0.2701310785941815,0.25935151130725165,3.94,4.0,2.184495455057145,0.008779567286929862,5,0.0,WH,3.0-4.0,sportsbook,0.25380710659898476,1.064316449661075,0.010779567286929859,0.03250113734643404,1.3711807233098425,0.07297079962245587,0.37039852773523774,0.2,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,5.919853257467178,5.919853257467178,0.26883211486666797,0.2,0.26883211486666797,0.2588132874917302,0.26883211486666797,0.0,0.31579204447079234,0.2701310785941815,0.0,lower_clv,True,0.2481342340157285,4.030076720234471,-2.235111797802969,False,draw,False,-0.2
2022-02,data\historical_csv\football-data\2122\B1.csv:235,data\historical_csv\football-data\2122\B1.csv,235,2022-02-12,B1,Eupen,Gent,away,0.5487808885282728,0.5413274488873124,1.98,2.0,7.182834879687872,0.005453439640960315,5,0.0,WH,1.5-2.0,sportsbook,0.5050505050505051,1.08658615928598,0.0074534396409603465,0.009937371644966383,0.6830968447064438,0.30116046361388055,0.3748704933888618,0.2,1.0101010101010166,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,8.600395066075151,8.600395066075151,0.5484868437680563,0.88,0.5484868437680563,0.5520093735076086,0.5484868437680563,0.0,0.5364005756030001,0.5487808885282728,0.0,lower_clv,True,0.6164081927458258,1.6223016043077598,22.04882216367352,True,away,True,0.86
2022-02,data\historical_csv\football-data\2122\I2.csv:216,data\historical_csv\football-data\2122\I2.csv,216,2022-02-12,I2,Vicenza,Cosenza,draw,0.28816508451836736,0.28253153021143596,3.646,3.7,3.0109959150895538,0.0036335543069313963,5,0.0,PS,3.0-4.0,sportsbook,0.27427317608337903,1.0506498981539674,0.00563355430693141,0.012609280242970578,1.2936306762564713,0.0830391159354778,0.37277919315899877,0.2,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.9221646094576457,3.9221646094576457,0.2850306215289568,0.15,0.2850306215289568,0.27745259505481,0.2850306215289568,0.0,0.3507219055017949,0.28816508451836736,0.0,lower_clv,True,0.27431684790953287,3.645419549038383,0.015922747815677596,True,draw,True,0.4
2022-02,data\historical_csv\football-data\2122\B1.csv:236,data\historical_csv\football-data\2122\B1.csv,236,2022-02-12,B1,Mechelen,Oostende,home,0.5235819655100769,0.5080483258930739,1.931,1.95,-1.8958682700474294,0.013533639617002971,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0110367753999585,0.015533639617002937,0.025848177570093375,0.6580380034463774,0.2741380746073953,0.344536831224781,0.2,0.9839461418953865,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,1.442469142721503,1.442469142721503,0.525336453354332,0.15,0.525336453354332,0.5253223428167229,0.525336453354332,0.0,0.5118024453675416,0.5235819655100769,0.0,lower_clv,True,0.5205294478434811,1.921120897468786,0.5142363785761939,True,home,True,0.14
2022-02,data\historical_csv\football-data\2122\B1.csv:240,data\historical_csv\football-data\2122\B1.csv,240,2022-02-13,B1,St. Gilloise,St Truiden,home,0.6812181510308626,0.6642446755720056,1.6076000000000001,1.62,6.783974044955632,0.014973475458856913,5,0.0,WH,1.5-2.0,sportsbook,0.6220452848967404,1.0951262995972149,0.016973475458856968,0.021980441120363715,0.4747423835929091,0.4640581692939071,0.32340312876714605,0.2,0.771336153271962,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,10.335110368001587,10.335110368001587,0.6863343516297685,1.7,0.6863343516297684,0.691292733943027,0.6863343516297684,0.0,0.822487842011955,0.6812181510308626,0.0,lower_clv,True,0.6490116865650626,1.5408043039911443,4.335118732199472,True,away,False,-1.7
2022-02,data\historical_csv\football-data\2122\B1.csv:239,data\historical_csv\football-data\2122\B1.csv,239,2022-02-13,B1,Genk,Standard,home,0.5631690651038209,0.5510857689691911,1.8623999999999998,1.88,2.634213612822145,0.010083296134629818,5,0.0,WH,1.5-2.0,sportsbook,0.5369415807560138,1.048846066849356,0.012083296134629773,0.017904563228754316,0.6218659785549815,0.3171593958899117,0.3502156817626817,0.2,0.9450171821305808,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.626027292210356,5.626027292210356,0.5671500606325729,0.65,0.5671500606325728,0.5672328745097021,0.5671500606325728,0.0,0.6068915057729342,0.5631690651038209,0.0,lower_clv,True,0.5681843436959425,1.7599921770022209,5.818652169932315,True,home,True,0.56
2022-02,data\historical_csv\football-data\2122\G1.csv:150,data\historical_csv\football-data\2122\G1.csv,150,2022-02-13,G1,Panathinaikos,Lamia,draw,0.22408006750908355,0.21791294030393316,4.675,4.75,1.8742995920887573,0.004167127205150378,5,0.0,BW,4.0-5.0,sportsbook,0.21390374331550802,1.0475743156049655,0.006167127205150391,0.018596599204351163,1.5422291627406504,0.05021187665487544,0.3455828149014023,0.2,1.6042780748663166,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,5.523749124842237,5.523749124842237,0.22571924946490318,0.15,0.22571924946490318,0.21163661233240494,0.22571924946490318,0.0,0.2602961670118016,0.22408006750908355,0.0,lower_clv,True,0.23340336752290852,4.284428329432094,9.116074316959732,True,home,False,-0.15
2022-02,data\historical_csv\football-data\2122\B1.csv:241,data\historical_csv\football-data\2122\B1.csv,241,2022-02-13,B1,Club Brugge,Charleroi,draw,0.23314277042089387,0.2250482332872087,4.6064,4.68,3.6662181814198114,0.006094537133685187,5,0.0,PS,4.0-5.0,sportsbook,0.21708926710663426,1.0739488576668055,0.008094537133685187,0.02614079399795536,1.5274466408757743,0.05435555139952963,0.3561131415238662,0.2,1.5977770059048213,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,5.117079090353549,5.117079090353549,0.22819789660114959,0.14,0.2281978966011496,0.22086808402557742,0.2281978966011496,0.0,0.2560264852793556,0.23314277042089387,0.0,lower_clv,True,0.1997959775453074,5.0051057698257795,-7.965980903529601,False,home,False,-0.14
2022-02,data\historical_csv\football-data\2122\T1.csv:247,data\historical_csv\football-data\2122\T1.csv,247,2022-02-13,T1,Trabzonspor,Konyaspor,away,0.24089651973404522,0.2301125271168716,4.537800000000001,4.61,4.420462555094007,0.00878399261717361,5,0.0,PS,4.0-5.0,sportsbook,0.22037110494072013,1.0931402272491506,0.01078399261717361,0.03646375890723254,1.512442313107902,0.05803113321997524,0.3643420895262027,0.2,1.591079377672,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.300600851582548,4.300600851582548,0.2298483865564426,0.12,0.22984838655644263,0.2287878484026735,0.22984838655644263,0.0,0.2696846571087685,0.24089651973404522,0.0,lower_clv,True,0.2211887510767498,4.521025572647735,0.3710314636075296,True,home,False,-0.12
2022-02,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.014547618951956496,5,0.0,WH,2.0-3.0,sportsbook,0.41305245766212306,1.1417879088894607,0.0165476189519565,0.030846171349758436,0.8841806779559216,0.22242382268297228,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,11.71478633022527,11.71478633022527,0.4614406705089849,0.82,0.46144067050898496,0.4702532359290259,0.46144067050898496,0.0,0.661991097077676,0.471618301895688,0.0,lower_clv,True,0.4300016122003845,2.325572676071715,4.103390313713096,True,away,True,1.17
2022-02,data\historical_csv\football-data\2122\SP2.csv:300,data\historical_csv\football-data\2122\SP2.csv,300,2022-02-19,SP2,Zaragoza,Las Palmas,home,0.3794501867216367,0.37131356152285194,2.8326000000000002,2.87,5.178279436963051,0.0061366251987847705,5,0.0,WH,2.0-3.0,sportsbook,0.35303254960107316,1.0748305989077083,0.008136625198784775,0.016172413174450687,1.041195017798159,0.14398244420308498,0.39508164391714934,0.2,1.3203417355080127,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,7.2132847584882365,7.2132847584882365,0.37849779269394984,0.39,0.37849779269394984,0.3728502705325325,0.37849779269394984,0.0,0.45155290596467695,0.3794501867216367,0.0,lower_clv,True,0.3925170703102567,2.5476598997581723,11.184385336083324,True,home,True,0.71
2022-02,data\historical_csv\football-data\2122\I2.csv:232,data\historical_csv\football-data\2122\I2.csv,232,2022-02-19,I2,Ascoli,Alessandria,draw,0.3208522091227121,0.30977385240619226,3.205,3.25,-0.7174803038153765,0.009078356716519872,5,0.0,WH,3.0-4.0,sportsbook,0.31201248049922,1.0283313302382924,0.011078356716519855,0.028294512109928446,1.1647120903726333,0.10294614009892458,0.37370044718799134,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.1832949059658278,3.1832949059658278,0.3219447578969293,0.14,0.3219447578969293,0.31143254768877776,0.3219447578969293,0.0,0.4122278083678352,0.3208522091227121,0.0,lower_clv,True,0.31778423369625863,3.1467892172265852,1.8498468996508866,True,home,False,-0.14
2022-02,data\historical_csv\football-data\2122\G1.csv:162,data\historical_csv\football-data\2122\G1.csv,162,2022-02-20,G1,AEK,Giannina,draw,0.2515139418766103,0.2477002236817007,4.2144,4.28,4.390782268415938,0.0018137181949096093,5,0.0,PS,4.0-5.0,sportsbook,0.23728170083523156,1.0599803566447865,0.00381371819490961,0.007211203408355778,1.438507232566825,0.0632592629583109,0.36180462448089595,0.2,1.5565679574791158,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.554598797921661,4.554598797921661,0.24808893032916107,0.14,0.2480889303291611,0.23966336621342899,0.2480889303291611,0.0,0.2620252136458332,0.2515139418766103,0.0,lower_clv,True,0.2011690033990145,4.970944743492718,-15.219335207519325,False,home,False,-0.14
2022-02,data\historical_csv\football-data\2122\SP2.csv:304,data\historical_csv\football-data\2122\SP2.csv,304,2022-02-20,SP2,Fuenlabrada,Alcorcon,away,0.23763687025040894,0.2254549079556142,4.5868,4.66,3.4116571810811402,0.010181962294794742,5,0.0,PS,4.0-5.0,sportsbook,0.21801691811284554,1.0899927964645757,0.012181962294794735,0.042846727799711964,1.5231826131820123,0.056471282102409696,0.3619643490164127,0.2,1.595883840586021,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.7717630866397123,3.7717630866397123,0.2262399997528554,0.11,0.2262399997528554,0.22545603713964088,0.2262399997528554,0.0,0.26392097848068025,0.23763687025040894,0.0,lower_clv,True,0.21423005077730373,4.667879209156886,-1.7369603094663177,False,draw,False,-0.11
2022-02,data\historical_csv\football-data\2122\I2.csv:246,data\historical_csv\football-data\2122\I2.csv,246,2022-02-22,I2,Spal,Ternana,away,0.34835531539404974,0.3436512706140707,2.96,3.0,1.7207761017649315,0.002704044779979017,5,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.0311317335663872,0.004704044779979044,0.0077623181288916975,1.085189268335969,0.12135142576328786,0.3780314498334145,0.2,1.3513513513513598,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,1.9751076614891172,1.9751076614891172,0.34451049885638213,0.1,0.34451049885638213,0.3401896327836435,0.34451049885638213,0.0,0.395791368995182,0.34835531539404974,0.0,lower_clv,True,0.3107357721940808,3.2181682621832657,-8.022211430552096,False,home,False,-0.1
2022-02,data\historical_csv\football-data\2122\SP2.csv:310,data\historical_csv\football-data\2122\SP2.csv,310,2022-02-25,SP2,Almeria,Fuenlabrada,draw,0.24860310762622834,0.24227665453241165,4.136,4.2,0.20562431460546815,0.004326453093816689,4,0.0,B365,4.0-5.0,sportsbook,0.24177949709864602,1.0282224531420805,0.006326453093816686,0.017403053144136302,1.419729137206128,0.06180350512141807,0.3529490754969473,0.25,1.547388781431347,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.376470743405214,4.376470743405214,0.25236090605272055,0.14,0.25236090605272055,0.23667833425574522,0.25236090605272055,0.0,0.22421777091648223,0.24860310762622834,0.0,lower_clv,True,0.23848320813079985,4.193167342211928,-1.363345117101178,False,home,False,-0.14
2022-02,data\historical_csv\football-data\2122\E0.csv:250,data\historical_csv\football-data\2122\E0.csv,250,2022-02-25,E0,Southampton,Norwich,home,0.6211318326460751,0.6161250322819855,1.6174,1.63,-0.3479372787116741,0.0030068003640896313,5,0.0,IW,1.5-2.0,sportsbook,0.6182762458266353,1.0046186261217618,0.005006800364089625,0.004840840874763096,0.4808199216795847,0.3858047535262718,0.29865255912558275,0.2,0.7790280697415497,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,1.6044511064859712,1.6044511064859712,0.6281961858939408,0.26,0.6281961858939408,0.6283818173551109,0.6281961858939408,0.0,0.667102960261189,0.6211318326460751,0.0,lower_clv,True,0.6381144232455567,1.5671170617235586,3.2086268157363262,True,home,True,0.16
2022-02,data\historical_csv\football-data\2122\I2.csv:256,data\historical_csv\football-data\2122\I2.csv,256,2022-02-26,I2,Vicenza,Pordenone,home,0.48432157340896437,0.4764615677530101,2.274,2.3,8.347360507034484,0.005860005655954303,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.101347257931985,0.007860005655954294,0.012099410758657399,0.8215403953283443,0.23456738646933487,0.39788973688444634,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,10.321962729681221,10.321962729681221,0.48514495483588926,0.81,0.48514495483588926,0.48371463950798965,0.48514495483588926,0.0,0.638067565689893,0.48432157340896437,0.0,lower_clv,True,0.4514761158573048,2.2149565943285996,2.665668745951111,True,home,True,1.03
2022-02,data\historical_csv\football-data\2122\I2.csv:254,data\historical_csv\football-data\2122\I2.csv,254,2022-02-26,I2,Parma,Spal,home,0.4780212498990455,0.4681725610155291,2.176,2.2,1.874349276979137,0.007848688883516362,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.040174239780323,0.009848688883516366,0.016419121294657814,0.7774883289936962,0.2285043153550457,0.371655942807487,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.286326038455046,4.286326038455046,0.47925701304437063,0.36,0.4792570130443706,0.47703790751810077,0.4792570130443706,0.0,0.5918013295240155,0.4780212498990455,0.0,lower_clv,True,0.5365463125900781,1.863772010980161,16.752477619601013,True,home,True,0.42
2022-02,data\historical_csv\football-data\2122\I2.csv:252,data\historical_csv\football-data\2122\I2.csv,252,2022-02-26,I2,Como,Brescia,away,0.3988314743557221,0.3856239834137213,2.6660000000000004,2.7,2.807353978098104,0.011207490942000771,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.0632847106323553,0.013207490942000799,0.028100818673113773,0.980579221756517,0.159066544936759,0.39108585673573826,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,4.203837925065179,4.203837925065179,0.3908621077459309,0.25,0.39086210774593083,0.39327189529945655,0.39086210774593083,0.0,0.49385106725594957,0.3988314743557221,0.0,lower_clv,True,0.42741164134370496,2.3396648646634444,13.947943582231748,True,draw,False,-0.25
2022-02,data\historical_csv\football-data\2122\I2.csv:261,data\historical_csv\football-data\2122\I2.csv,261,2022-02-27,I2,Reggina,Pisa,home,0.28092882484091436,0.27391909987456053,3.6656,3.72,0.4077852500188994,0.0050097249663538035,4,0.0,PS,3.0-4.0,sportsbook,0.2728066346573549,1.0297727003368558,0.007009724966353825,0.017832719619251366,1.298992032717094,0.07892100462649713,0.36492430522892383,0.25,1.4840680925360061,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,3.4407450046856747,3.4407450046856747,0.2821932153117789,0.13,0.2821932153117789,0.2699634899185117,0.2821932153117789,0.0,0.25600447093129763,0.28092882484091436,0.0,lower_clv,True,0.2465832531280077,4.055425448868072,-9.612442733397497,False,home,True,0.35
2022-03,data\historical_csv\football-data\2122\I2.csv:274,data\historical_csv\football-data\2122\I2.csv,274,2022-03-05,I2,Parma,Reggina,home,0.5693915641277388,0.5562253432573707,1.882,1.9,4.681609601037162,0.011166220870368171,5,0.0,WH,1.5-2.0,sportsbook,0.5313496280552604,1.0715949236884044,0.013166220870368117,0.019610794352870164,0.6323350411631878,0.32420675329983295,0.36004623814068565,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,7.583374897935946,6.543740264394127,0.5716438623694791,0.74,0.5661197676110209,0.5815054976664074,0.5810401095824574,0.969751966122202,0.6391967262263151,0.5693915641277388,0.0,lower_clv,True,0.6252194470328447,1.599438412777757,17.666299931581374,True,draw,False,-0.74
